facilityType,program,orderable,maxPeriodsOfStock,minPeriodsOfStock,emergencyOrderPoint
HCC,EM,EM0310,2,1,0.5
HCC,EM,EM0311,2,1,0.5
HCC,EM,EM0312,2,1,0.5
HCC,EM,EM0313,2,1,0.5
HCC,EM,EM0314,2,1,0.5
HCC,EM,EM0315,2,1,0.5
HCC,EM,EM0316,2,1,0.5
HCC,EM,EM0317,2,1,0.5
HCC,EM,EM0318,2,1,0.5
HCC,EM,EM0319,2,1,0.5
HCC,EM,EM0320,2,1,0.5
HCC,EM,EM0321,2,1,0.5
HCC,EM,EM0322,2,1,0.5
HCC,EM,EM0323,2,1,0.5
HCC,EM,EM0324,2,1,0.5
HCC,EM,EM0325,2,1,0.5
HCC,EM,EM0326,2,1,0.5
HCC,EM,EM0327,2,1,0.5
HCC,EM,EM0328,2,1,0.5
HCC,EM,EM0329,2,1,0.5
HCC,EM,EM0330,2,1,0.5
HCC,EM,EM0331,2,1,0.5
HCC,EM,EM0332,2,1,0.5
HCC,EM,EM0333,2,1,0.5
HCC,EM,EM0334,2,1,0.5
HCC,EM,EM0335,2,1,0.5
HCC,EM,EM0336,2,1,0.5
HCC,EM,EM0337,2,1,0.5
HCC,EM,EM0338,2,1,0.5
HCC,EM,EM0339,2,1,0.5
HCC,EM,EM0340,2,1,0.5
HCC,EM,EM0341,2,1,0.5
HCC,EM,EM0342,2,1,0.5
HCC,EM,EM0343,2,1,0.5
HCC,EM,EM0344,2,1,0.5
HCC,EM,EM0345,2,1,0.5
HCC,EM,EM0346,2,1,0.5
HCC,EM,EM0347,2,1,0.5
HCC,EM,EM0348,2,1,0.5
HCC,EM,EM0349,2,1,0.5
HCC,EM,EM0350,2,1,0.5
HCC,EM,EM0351,2,1,0.5
HCC,EM,EM0352,2,1,0.5
HCC,EM,EM0353,2,1,0.5
HCC,EM,EM0354,2,1,0.5
HCC,EM,EM0355,2,1,0.5
HCC,EM,EM0356,2,1,0.5
HCC,EM,EM0357,2,1,0.5
HCC,EM,EM0358,2,1,0.5
HCC,EM,EM0359,2,1,0.5
HCC,EM,EM0360,2,1,0.5
HCC,EM,EM0361,2,1,0.5
HCC,EM,EM0362,2,1,0.5
HCC,EM,EM0363,2,1,0.5
HCC,EM,EM0364,2,1,0.5
HCC,EM,EM0365,2,1,0.5
HCC,EM,EM0366,2,1,0.5
HCC,EM,EM0367,2,1,0.5
HCC,LC,LC0001,2,1,0.5
HCC,LC,LC0002,2,1,0.5
HCC,LC,LC0003,2,1,0.5
HCC,LC,LC0004,2,1,0.5
HCC,LC,LC0005,2,1,0.5
HCC,LC,LC0006,2,1,0.5
HCC,LC,LC0007,2,1,0.5
HCC,LC,LC0008,2,1,0.5
HCC,LC,LC0009,2,1,0.5
HCC,LC,LC0010,2,1,0.5
HCC,LC,LC0011,2,1,0.5
HCC,LC,LC0012,2,1,0.5
HCC,LC,LC0013,2,1,0.5
HCC,LC,LC0014,2,1,0.5
HCC,LC,LC0015,2,1,0.5
HCC,LC,LC0016,2,1,0.5
HCC,LC,LC0017,2,1,0.5
HCC,LC,LC0018,2,1,0.5
HCC,LC,LC0019,2,1,0.5
HCC,LC,LC0020,2,1,0.5
HCC,LC,LC0021,2,1,0.5
HCC,LC,LC0022,2,1,0.5
HCC,LC,LC0023,2,1,0.5
HCC,LC,LC0024,2,1,0.5
HCC,LC,LC0025,2,1,0.5
HCC,LC,LC0026,2,1,0.5
HCC,LC,LC0027,2,1,0.5
HCC,LC,LC0028,2,1,0.5
HCC,LC,LC0029,2,1,0.5
HCC,LC,LC0030,2,1,0.5
HCC,LC,LC0031,2,1,0.5
HCC,LC,LC0032,2,1,0.5
HCC,LC,LC0033,2,1,0.5
HCC,LC,LC0034,2,1,0.5
HCC,LC,LC0035,2,1,0.5
HCC,LC,LC0036,2,1,0.5
HCC,LC,LC0037,2,1,0.5
HCC,LC,LC0038,2,1,0.5
HCC,LC,LC0039,2,1,0.5
HCC,LC,LC0040,2,1,0.5
HCC,LC,LC0041,2,1,0.5
HCC,LC,LC0042,2,1,0.5
HCC,LC,LC0043,2,1,0.5
HCC,LC,LC0044,2,1,0.5
HCC,LC,LC0045,2,1,0.5
HCC,LC,LC0046,2,1,0.5
HCC,LC,LC0047,2,1,0.5
HCC,LC,LC0048,2,1,0.5
HCC,LC,LC0049,2,1,0.5
HCC,LC,LC0050,2,1,0.5
HCC,LC,LC0051,2,1,0.5
HCC,LC,LC0052,2,1,0.5
HCC,LC,LC0053,2,1,0.5
HCC,LC,LC0054,2,1,0.5
HCC,LC,LC0055,2,1,0.5
HCC,LC,LC0056,2,1,0.5
HCC,LC,LC0057,2,1,0.5
HCC,LC,LC0058,2,1,0.5
HCC,LC,LC0059,2,1,0.5
HCC,LC,LC0060,2,1,0.5
HCC,LC,LC0061,2,1,0.5
HCC,LC,LC0062,2,1,0.5
HCC,LC,LC0063,2,1,0.5
HCC,LC,LC0064,2,1,0.5
HCC,LC,LC0065,2,1,0.5
HCC,LC,LC0066,2,1,0.5
HCC,LC,LC0067,2,1,0.5
HCC,LC,LC0068,2,1,0.5
HCC,LC,LC0069,2,1,0.5
HCC,LC,LC0070,2,1,0.5
HCC,LC,LC0071,2,1,0.5
HCC,LC,LC0072,2,1,0.5
HCC,LC,LC0073,2,1,0.5
HCC,LC,LC0074,2,1,0.5
HCC,LC,LC0075,2,1,0.5
HCC,LC,LC0076,2,1,0.5
HCC,LC,LC0077,2,1,0.5
HCC,LC,LC0078,2,1,0.5
HCC,LC,LC0079,2,1,0.5
HCC,LC,LC0080,2,1,0.5
HCC,LC,LC0081,2,1,0.5
HCC,LC,LC0082,2,1,0.5
HCC,LC,LC0083,2,1,0.5
HCC,LC,LC0084,2,1,0.5
HCC,LC,LC0085,2,1,0.5
HCC,LC,LC0086,2,1,0.5
HCC,LC,LC0087,2,1,0.5
HCC,LC,LC0088,2,1,0.5
HCC,LC,LC0089,2,1,0.5
HCC,LC,LC0090,2,1,0.5
HCC,LC,LC0091,2,1,0.5
HCC,LC,LC0092,2,1,0.5
HCC,LC,LC0093,2,1,0.5
HCC,LC,LC0094,2,1,0.5
HCC,LC,LC0095,2,1,0.5
HCC,LC,LC0096,2,1,0.5
HCC,LC,LC0097,2,1,0.5
HCC,LC,LC0098,2,1,0.5
HCC,LC,LC0099,2,1,0.5
HCC,LC,LC0100,2,1,0.5
HCC,LC,LC0101,2,1,0.5
HCC,LC,LC0102,2,1,0.5
HCC,LC,LC0103,2,1,0.5
HCC,LC,LC0104,2,1,0.5
HCC,LC,LC0105,2,1,0.5
HCC,LC,LC0106,2,1,0.5
HCC,LC,LC0107,2,1,0.5
HCC,LC,LC0108,2,1,0.5
HCC,LC,LC0109,2,1,0.5
HCC,LC,LC0110,2,1,0.5
HCC,LC,LC0111,2,1,0.5
HCC,LC,LC0112,2,1,0.5
HCC,LC,LC0113,2,1,0.5
HCC,LC,LC0114,2,1,0.5
HCC,LC,LC0115,2,1,0.5
HCC,LC,LC0116,2,1,0.5
HCC,LC,LC0117,2,1,0.5
HCC,LC,LC0118,2,1,0.5
HCC,LC,LC0119,2,1,0.5
HCC,LC,LC0120,2,1,0.5
HCC,LC,LC0121,2,1,0.5
HCC,LC,LC0122,2,1,0.5
HCC,LC,LC0123,2,1,0.5
HCC,LC,LC0124,2,1,0.5
HCC,LC,LC0125,2,1,0.5
HCC,LC,LC0126,2,1,0.5
HCC,LC,LC0127,2,1,0.5
HCC,LC,LC0128,2,1,0.5
HCC,LC,LC0129,2,1,0.5
HCC,LC,LC0130,2,1,0.5
HCC,LC,LC0131,2,1,0.5
HCC,LC,LC0132,2,1,0.5
HCC,LC,LC0133,2,1,0.5
HCC,LC,LC0134,2,1,0.5
HCC,LC,LC0135,2,1,0.5
HCC,LC,LC0136,2,1,0.5
HCC,LC,LC0137,2,1,0.5
HCC,LC,LC0138,2,1,0.5
HCC,LC,LC0139,2,1,0.5
HCC,LC,LC0140,2,1,0.5
HCC,LC,LC0141,2,1,0.5
HCC,LC,LC0142,2,1,0.5
HCC,LC,LC0143,2,1,0.5
HCC,LC,LC0144,2,1,0.5
HCC,LC,LC0145,2,1,0.5
HCC,LC,LC0146,2,1,0.5
HCC,LC,LC0147,2,1,0.5
HCC,LC,LC0148,2,1,0.5
HCC,LC,LC0149,2,1,0.5
HCC,LC,LC0150,2,1,0.5
HCC,LC,LC0151,2,1,0.5
HCC,LC,LC0152,2,1,0.5
HCC,LC,LC0153,2,1,0.5
HCC,LC,LC0154,2,1,0.5
HCC,LC,LC0155,2,1,0.5
HCC,LC,LC0156,2,1,0.5
HCC,LC,LC0157,2,1,0.5
HCC,LC,LC0158,2,1,0.5
HCC,LC,LC0159,2,1,0.5
HCC,LC,LC0160,2,1,0.5
HCC,LC,LC0161,2,1,0.5
HCC,LC,LC0162,2,1,0.5
HCC,LC,LC0163,2,1,0.5
HCC,LC,LC0164,2,1,0.5
HCC,LC,LC0165,2,1,0.5
HCC,LC,LC0166,2,1,0.5
HCC,LC,LC0167,2,1,0.5
HCC,LC,LC0168,2,1,0.5
HCC,LC,LC0169,2,1,0.5
HCC,LC,LC0170,2,1,0.5
HCC,LC,LC0171,2,1,0.5
HCC,LC,LC0172,2,1,0.5
HCC,LC,LC0173,2,1,0.5
HCC,LC,LC0174,2,1,0.5
HCC,LC,LC0175,2,1,0.5
HCC,LC,LC0176,2,1,0.5
HCC,LC,LC0177,2,1,0.5
HCC,LC,LC0178,2,1,0.5
HCC,LC,LC0179,2,1,0.5
HCC,LC,LC0180,2,1,0.5
HCC,LC,LC0181,2,1,0.5
HCC,LC,LC0182,2,1,0.5
HCC,LC,LC0183,2,1,0.5
HCC,LC,LC0184,2,1,0.5
HCC,LC,LC0185,2,1,0.5
HCC,LC,LC0186,2,1,0.5
HCC,LC,LC0187,2,1,0.5
HCC,LC,LC0188,2,1,0.5
HCC,LC,LC0189,2,1,0.5
HCC,LC,LC0190,2,1,0.5
HCC,LC,LC0191,2,1,0.5
HCC,LC,LC0192,2,1,0.5
HCC,LC,LC0193,2,1,0.5
HCC,LC,LC0194,2,1,0.5
HCC,LC,LC0195,2,1,0.5
HCC,LC,LC0196,2,1,0.5
HCC,LC,LC0197,2,1,0.5
HCC,LC,LC0198,2,1,0.5
HCC,LC,LC0199,2,1,0.5
HCC,LC,LC0200,2,1,0.5
HCC,LC,LC0201,2,1,0.5
HCC,LC,LC0202,2,1,0.5
HCC,LC,LC0203,2,1,0.5
HCC,LC,LC0204,2,1,0.5
HCC,LC,LC0205,2,1,0.5
HCC,LC,LC0206,2,1,0.5
HCC,LC,LC0207,2,1,0.5
HCC,LC,LC0208,2,1,0.5
HCC,LC,LC0209,2,1,0.5
HCC,LC,LC0210,2,1,0.5
HCC,LC,LC0211,2,1,0.5
HCC,LC,LC0212,2,1,0.5
HCC,LC,LC0213,2,1,0.5
HCC,LC,LC0214,2,1,0.5
HCC,LC,LC0215,2,1,0.5
HCC,LC,LC0216,2,1,0.5
HCC,LC,LC0217,2,1,0.5
HCC,LC,LC0218,2,1,0.5
HCC,LC,LC0219,2,1,0.5
HCC,LC,LC0220,2,1,0.5
HCC,LC,LC0221,2,1,0.5
HCC,LC,LC0222,2,1,0.5
HCC,LC,LC0223,2,1,0.5
HCC,LC,LC0224,2,1,0.5
HCC,LC,LC0225,2,1,0.5
HCC,LC,LC0226,2,1,0.5
HCC,LC,LC0227,2,1,0.5
HCC,LC,LC0228,2,1,0.5
HCC,LC,LC0229,2,1,0.5
HCC,LC,LC0230,2,1,0.5
HCC,LC,LC0231,2,1,0.5
HCC,LC,LC0232,2,1,0.5
HCC,LC,LC0233,2,1,0.5
HCC,LC,LC0234,2,1,0.5
HCC,LC,LC0235,2,1,0.5
HCC,LC,LC0236,2,1,0.5
HCC,LC,LC0237,2,1,0.5
HCC,LC,LC0238,2,1,0.5
HCC,LC,LC0239,2,1,0.5
HCC,LC,LC0240,2,1,0.5
HCC,LC,LC0241,2,1,0.5
HCC,LC,LC0242,2,1,0.5
HCC,LC,LC0243,2,1,0.5
HCC,LC,LC0244,2,1,0.5
HCC,LC,LC0245,2,1,0.5
HCC,LC,LC0246,2,1,0.5
HCC,LC,LC0247,2,1,0.5
HCC,LC,LC0248,2,1,0.5
HCC,LC,LC0249,2,1,0.5
HCC,LC,LC0250,2,1,0.5
HCC,LC,LC0251,2,1,0.5
HCC,LC,LC0252,2,1,0.5
HCC,LC,LC0253,2,1,0.5
HCC,LC,LC0254,2,1,0.5
HCC,LC,LC0255,2,1,0.5
HCC,LC,LC0256,2,1,0.5
HCC,LC,LC0257,2,1,0.5
HCC,LC,LC0258,2,1,0.5
HCC,LC,LC0259,2,1,0.5
HCC,LC,LC0260,2,1,0.5
HCC,LC,LC0261,2,1,0.5
HCC,LC,LC0262,2,1,0.5
HCC,LC,LC0263,2,1,0.5
HCC,LC,LC0264,2,1,0.5
HCC,LC,LC0265,2,1,0.5
HCC,LC,LC0266,2,1,0.5
HCC,LC,LC0267,2,1,0.5
HCC,LC,LC0268,2,1,0.5
HCC,LC,LC0269,2,1,0.5
HCC,LC,LC0270,2,1,0.5
HCC,LC,LC0271,2,1,0.5
HCC,LC,LC0272,2,1,0.5
HCC,LC,LC0273,2,1,0.5
HCC,LC,LC0274,2,1,0.5
HCC,LC,LC0275,2,1,0.5
HCC,LC,LC0276,2,1,0.5
HCC,LC,LC0277,2,1,0.5
HCC,LC,LC0278,2,1,0.5
HCC,LC,LC0279,2,1,0.5
HCC,LC,LC0280,2,1,0.5
HCC,LC,LC0281,2,1,0.5
HCC,LC,LC0282,2,1,0.5
HCC,LC,LC0283,2,1,0.5
HCC,LC,LC0284,2,1,0.5
HCC,LC,LC0285,2,1,0.5
HCC,LC,LC0286,2,1,0.5
HCC,LC,LC0287,2,1,0.5
HCC,LC,LC0288,2,1,0.5
HCC,LC,LC0289,2,1,0.5
HCC,LC,LC0290,2,1,0.5
HCC,LC,LC0291,2,1,0.5
HCC,LC,LC0292,2,1,0.5
HCC,LC,LC0293,2,1,0.5
HCC,LC,LC0294,2,1,0.5
HCC,LC,LC0295,2,1,0.5
HCC,LC,LC0296,2,1,0.5
HCC,LC,LC0297,2,1,0.5
HCC,LC,LC0298,2,1,0.5
HCC,LC,LC0299,2,1,0.5
HCC,LC,LC0300,2,1,0.5
HCC,LC,LC0301,2,1,0.5
HCC,LC,LC0302,2,1,0.5
HCC,LC,LC0303,2,1,0.5
HCC,LC,LC0304,2,1,0.5
HCC,LC,LC0305,2,1,0.5
HCC,LC,LC0306,2,1,0.5
HCC,LC,LC0307,2,1,0.5
HCC,LC,LC0308,2,1,0.5
HCC,LC,LC0309,2,1,0.5
HCC,LC,LC0310,2,1,0.5
HCC,LC,LC0311,2,1,0.5
HCC,LC,LC0312,2,1,0.5
HCC,LC,LC0313,2,1,0.5
HCC,LC,LC0314,2,1,0.5
HCC,LC,LC0315,2,1,0.5
HCC,LC,LC0316,2,1,0.5
HCC,LC,LC0317,2,1,0.5
HCC,LC,LC0318,2,1,0.5
HCC,LC,LC0319,2,1,0.5
HCC,LC,LC0320,2,1,0.5
HCC,LC,LC0321,2,1,0.5
HCC,LC,LC0322,2,1,0.5
HCC,LC,LC0323,2,1,0.5
HCC,LC,LC0324,2,1,0.5
HCC,LC,LC0325,2,1,0.5
HCC,LC,LC0326,2,1,0.5
HCC,LC,LC0327,2,1,0.5
HCC,LC,LC0328,2,1,0.5
HCC,LC,LC0329,2,1,0.5
HCC,LC,LC0330,2,1,0.5
HCC,LC,LC0331,2,1,0.5
HCC,LC,LC0332,2,1,0.5
HCC,LC,LC0333,2,1,0.5
HCC,LC,LC0334,2,1,0.5
HCC,LC,LC0335,2,1,0.5
HCC,LC,LC0336,2,1,0.5
HCC,LC,LC0337,2,1,0.5
HCC,LC,LC0338,2,1,0.5
HCC,LC,LC0339,2,1,0.5
HCC,LC,LC0340,2,1,0.5
HCC,LC,LC0341,2,1,0.5
HCC,LC,LC0342,2,1,0.5
HCC,LC,LC0343,2,1,0.5
HCC,LC,LC0344,2,1,0.5
HCC,LC,LC0345,2,1,0.5
HCC,LC,LC0346,2,1,0.5
HCC,LC,LC0347,2,1,0.5
HCC,LC,LC0348,2,1,0.5
HCC,LC,LC0349,2,1,0.5
HCC,LC,LC0350,2,1,0.5
HCC,LC,LC0351,2,1,0.5
HCC,LC,LC0352,2,1,0.5
HCC,LC,LC0353,2,1,0.5
HCC,LC,LC0354,2,1,0.5
HCC,LC,LC0355,2,1,0.5
HCC,LC,LC0356,2,1,0.5
HCC,LC,LC0357,2,1,0.5
HCC,LC,LC0358,2,1,0.5
HCC,LC,LC0359,2,1,0.5
HCC,LC,LC0360,2,1,0.5
HCC,LC,LC0361,2,1,0.5
HCC,LC,LC0362,2,1,0.5
HCC,LC,LC0363,2,1,0.5
HCC,LC,LC0364,2,1,0.5
HCC,LC,LC0365,2,1,0.5
HCC,LC,LC0366,2,1,0.5
HCC,LC,LC0367,2,1,0.5
HCC,LC,LC0368,2,1,0.5
HCC,LC,LC0369,2,1,0.5
HCC,LC,LC0370,2,1,0.5
HCC,LC,LC0371,2,1,0.5
HCC,LC,LC0372,2,1,0.5
HCC,LC,LC0373,2,1,0.5
HCC,LC,LC0374,2,1,0.5
HCC,LC,LC0375,2,1,0.5
HCC,LC,LC0376,2,1,0.5
HCC,LC,LC0377,2,1,0.5
HCC,LC,LC0378,2,1,0.5
HCC,LC,LC0379,2,1,0.5
HCC,LC,LC0380,2,1,0.5
HCC,LC,LC0381,2,1,0.5
HCC,LC,LC0382,2,1,0.5
HCC,LC,LC0383,2,1,0.5
HCC,LC,LC0384,2,1,0.5
HCC,LC,LC0385,2,1,0.5
HCC,LC,LC0386,2,1,0.5
HCC,LC,LC0387,2,1,0.5
HCC,LC,LC0388,2,1,0.5
HCC,LC,LC0389,2,1,0.5
HCC,LC,LC0390,2,1,0.5
HCC,LC,LC0391,2,1,0.5
HCC,LC,LC0392,2,1,0.5
HCC,LC,LC0393,2,1,0.5
HCC,LC,LC0394,2,1,0.5
HCC,LC,LC0395,2,1,0.5
HCC,LC,LC0396,2,1,0.5
HCC,LC,LC0397,2,1,0.5
HCC,LC,LC0398,2,1,0.5
HCC,LC,LC0399,2,1,0.5
HCC,LC,LC0400,2,1,0.5
HCC,LC,LC0401,2,1,0.5
HCC,LC,LC0402,2,1,0.5
HCC,LC,LC0403,2,1,0.5
HCC,LC,LC0404,2,1,0.5
HCC,LC,LC0405,2,1,0.5
HCC,LC,LC0406,2,1,0.5
HCC,LC,LC0407,2,1,0.5
HCC,LC,LC0408,2,1,0.5
HCC,LC,LC0409,2,1,0.5
HCC,LC,LC0410,2,1,0.5
HCC,LC,LC0411,2,1,0.5
HCC,LC,LC0412,2,1,0.5
HCC,LC,LC0413,2,1,0.5
HCC,LC,LC0414,2,1,0.5
HCC,LC,LC0415,2,1,0.5
HCC,LC,LC0416,2,1,0.5
HCC,LC,LC0417,2,1,0.5
HCC,LC,LC0418,2,1,0.5
HCC,LC,LC0419,2,1,0.5
HCC,LC,LC0420,2,1,0.5
HCC,LC,LC0421,2,1,0.5
HCC,LC,LC0422,2,1,0.5
HCC,LC,LC0423,2,1,0.5
HCC,LC,LC0424,2,1,0.5
HCC,LC,LC0425,2,1,0.5
HCC,LC,LC0426,2,1,0.5
HCC,LC,LC0427,2,1,0.5
HCC,LC,LC0428,2,1,0.5
HCC,LC,LC0429,2,1,0.5
HCC,LC,LC0430,2,1,0.5
HCC,LC,LC0431,2,1,0.5
HCC,LC,LC0432,2,1,0.5
HCC,LC,LC0433,2,1,0.5
HCC,LC,LC0434,2,1,0.5
HCC,LC,LC0435,2,1,0.5
HCC,LC,LC0436,2,1,0.5
HCC,LC,LC0437,2,1,0.5
HCC,LC,LC0438,2,1,0.5
HCC,LC,LC0439,2,1,0.5
HCC,LC,LC0440,2,1,0.5
HCC,LC,LC0441,2,1,0.5
HCC,LC,LC0442,2,1,0.5
HCC,LC,LC0443,2,1,0.5
HCC,LC,LC0444,2,1,0.5
HCC,LC,LC0445,2,1,0.5
HCC,LC,LC0446,2,1,0.5
HCC,LC,LC0447,2,1,0.5
HCC,LC,LC0448,2,1,0.5
HCC,LC,LC0449,2,1,0.5
HCC,LC,LC0450,2,1,0.5
HCC,LC,LC0451,2,1,0.5
HCC,HIV,HIV0001,2,1,0.5
HCC,HIV,HIV0002,2,1,0.5
HCC,HIV,HIV0003,2,1,0.5
HCC,HIV,HIV0004,2,1,0.5
HCC,HIV,HIV0005,2,1,0.5
HCC,HIV,HIV0006,2,1,0.5
HCC,HIV,HIV0007,2,1,0.5
HCC,HIV,HIV0008,2,1,0.5
HCC,HIV,HIV0009,2,1,0.5
HCC,HIV,HIV0010,2,1,0.5
HCC,HIV,HIV0011,2,1,0.5
HCC,TB,TB0001,2,1,0.5
HCC,TB,TB0002,2,1,0.5
HCC,TB,TB0003,2,1,0.5
HCC,TB,TB0004,2,1,0.5
HCC,TB,TB0005,2,1,0.5
HCC,TB,TB0006,2,1,0.5
HCC,TB,TB0007,2,1,0.5
HCC,TB,TB0008,2,1,0.5
HCC,TB,TB0009,2,1,0.5
HCC,TB,TB0010,2,1,0.5
HCC,TB,TB0011,2,1,0.5
HCC,TB,TB0012,2,1,0.5
HCC,TB,TB0013,2,1,0.5
HCC,TB,TB0014,2,1,0.5
HCC,TB,TB0015,2,1,0.5
HCC,MLA,MAL0001,2,1,0.5
HCC,MLA,MAL0002,2,1,0.5
HCC,MLA,MAL0003,2,1,0.5
HCC,MLA,MAL0004,2,1,0.5
HCC,MLA,MAL0005,2,1,0.5
HCC,MLA,MAL0006,2,1,0.5
HCC,MLA,MAL0007,2,1,0.5
HCC,MLA,MAL0008,2,1,0.5
HCC,MLA,MAL0009,2,1,0.5
HCC,MLA,MAL0010,2,1,0.5
HCC,MLA,MAL0011,2,1,0.5
HCC,MLA,MAL0012,2,1,0.5
HCC,MLA,MAL0013,2,1,0.5
HCC,MLA,MAL0014,2,1,0.5
HCC,MLA,MAL0015,2,1,0.5
HCC,MLA,MAL0016,2,1,0.5
HCC,MLA,MAL0017,2,1,0.5
HCC,MLA,MAL0018,2,1,0.5
